場コード,年,回,日,R,馬番,血統登録番号,馬名,ＩＤＭ,騎手指数,情報指数,予備1,予備2,予備3,総合指数,脚質,距離適性,上昇度,ローテーション,基準オッズ,基準人気順位,基準複勝オッズ,基準複勝人気順位,特定情報◎,特定情報○,特定情報▲,特定情報△,特定情報×,総合情報◎,総合情報○,総合情報▲,総合情報△,総合情報×,人気指数,調教指数,厩舎指数,調教矢印コード,厩舎評価コード,騎手期待連対率,激走指数,蹄コード,重適正コード,クラスコード,予備,ブリンカー,騎手名,負担重量,見習い区分,調教師名,調教師所属,前走1競走成績キー,前走2競走成績キー,前走3競走成績キー,前走4競走成績キー,前走5競走成績キー,前走1レースキー,前走2レースキー,前走3レースキー,前走4レースキー,前走5レースキー,枠番,総合印,ＩＤＭ印,情報印,騎手印,厩舎印,調教印,激走印,芝適性コード,ダ適性コード,騎手コード,調教師コード,獲得賞金,収得賞金,条件クラス,テン指数,ペース指数,上がり指数,位置指数,ペース予想,道中順位,道中差,道中内外,後3Ｆ順位,後3Ｆ差,後3Ｆ内外,ゴール順位,ゴール差,ゴール内外,展開記号,距離適性2,枠確定馬体重,枠確定馬体重増減,取消フラグ,性別コード,馬主名,馬主会コード,馬記号コード,激走順位,LS指数順位,テン指数順位,ペース指数順位,上がり指数順位,位置指数順位,騎手期待単勝率,騎手期待3着内率,輸送区分,走法,体型,体型総合1,体型総合2,体型総合3,馬特記1,馬特記2,馬特記3,馬スタート指数,馬出遅率,参考前走,参考前走騎手コード,万券指数,万券印,降級フラグ,激走タイプ,休養理由分類コード,フラグ,入厩何走目,入厩年月日,入厩何日前,放牧先,放牧先ランク,厩舎ランク,改行,年月日,race_key
8,25,4,5,8,16,22104749,ソリスクラヴィス,52.3,1.9,2.2,0.0,0.0,0.0,56.4,2,5.0,3.0,10.0,4.7,3,1.6,3,2.0,1.0,1.0,1.0,,15.0,13.0,16.0,10.0,10.0,385.0,14.8,8.1,3,3,31.7,305,10.0,1.0,32.0,,,Ｃ．デムーロ,570,,西園正都,栗東,2210474920250907.0,2210474920250810.0,2210474920250601.0,2210474920250503.0,2210474920250406.0,9254212.0,7253608.0,,8252302.0,9252403.0,8,3.0,2.0,2.0,3.0,5.0,2.0,,,2,70298,10339,1674.0,900.0,2,-7.6,3.3,-0.9,-5.7,H,9.0,9.0,2.0,8.0,7.0,2.0,3.0,4.0,2.0,0,,,,,1,Tf[[VO@@@@@@@@@@,6.0,0,1.0,5.0,10.0,4.0,6.0,8.0,15.9,45.6,2,,2222222222222222,,,,51.0,,,0.0,20.0,12.0,10594,56,4.0,0,,1.0,000001,1,20251031,22.0,ノーザンファームしがらき,A,5,,20251122,08_4_5_08
8,25,4,5,9,1,23104313,タガノアラリア,45.0,2.6,3.0,0.0,0.0,0.0,50.6,3,1.0,3.0,4.0,3.0,2,1.3,2,,5.0,,,,26.0,31.0,9.0,6.0,3.0,556.0,16.5,14.8,2,3,44.2,155,23.0,2.0,15.0,,,松山弘平,560,,西園翔太,栗東,2310431320251019.0,2310431320250720.0,2310431320250706.0,2310431320250622.0,,5254706.0,,2251801.0,2251405.0,,1,1.0,1.0,2.0,2.0,2.0,2.0,,2,,10546,10505,1260.0,400.0,1,-30.9,-10.4,-2.9,-7.2,S,9.0,14.0,2.0,9.0,7.0,2.0,2.0,2.0,2.0,2,,,,,1,八木　良司氏,8.0,0,4.0,2.0,9.0,6.0,1.0,8.0,24.8,58.4,2,,3333323321333212,162.0,,,874.0,162.0,,-0.9,50.0,1.0,10507,41,5.0,0,,,000001,1,20251101,21.0,宇治田原優駿ステーブル,A,2,,20251122,08_4_5_09
8,25,4,5,9,2,23104960,アスミル,35.1,1.2,1.2,0.0,0.0,0.0,37.5,3,5.0,3.0,3.0,7.7,4,1.9,4,,,2.0,3.0,,9.0,3.0,10.0,20.0,23.0,214.0,6.6,5.7,2,3,20.8,144,10.0,2.0,15.0,,,団野大成,560,,本田優,栗東,2310496020251026.0,2310496020250921.0,2310496020250831.0,2310496020250809.0,,4254402.0,9254702.0,7254401.0,7253504.0,,2,6.0,5.0,5.0,5.0,4.0,5.0,,2,,10600,10405,780.0,400.0,1,-14.9,-5.1,-16.0,-4.2,S,3.0,4.0,2.0,4.0,2.0,3.0,4.0,5.0,4.0,0,,,,,1,村上　憲政氏,8.0,0,5.0,4.0,4.0,1.0,7.0,5.0,9.7,32.3,2,,2222222222222222,,,,384.0,,,0.2,25.0,1.0,10611,33,,0,,,001001,2,20251015,,宇治田原優駿ステーブル,A,5,,20251122,08_4_5_09
8,25,4,5,9,3,23105277,ファニーバニー,40.0,3.0,3.6,0.0,0.0,0.0,46.6,2,1.0,3.0,4.0,2.5,1,1.2,1,5.0,,,,,26.0,32.0,12.0,4.0,1.0,673.0,19.9,17.3,3,3,51.9,252,10.0,1.0,14.0,,,Ｃ．デムーロ,550,,杉山佳明,栗東,2310527720251019.0,2310527720250831.0,2310527720250726.0,2310527720250614.0,,8253709.0,1252401.0,1251101.0,2251105.0,,3,2.0,2.0,1.0,1.0,1.0,1.0,,2,,70298,10487,1482.0,400.0,1,-18.4,-12.3,-4.4,-9.8,S,5.0,5.0,3.0,8.0,5.0,3.0,1.0,,3.0,3,5.0,,,,2,谷崎　森吾氏,,0,1.0,3.0,5.0,9.0,2.0,9.0,31.2,65.9,2,,2322212321332322,162.0,,,162.0,384.0,,0.1,0.0,1.0,10590,57,2.0,0,,,000001,1,20251111,11.0,ノーザンファームしがらき,A,3,,20251122,08_4_5_09
8,25,4,5,9,4,23105545,スターオブロンドン,38.0,1.2,0.9,0.0,0.0,0.0,40.1,3,1.0,3.0,,7.7,5,1.9,5,,,,,3.0,6.0,1.0,4.0,6.0,29.0,164.0,4.2,5.0,3,3,20.8,162,22.0,3.0,6.0,,,坂井瑠星,560,,矢作芳人,栗東,2310554520251116.0,2310554520250830.0,2310554520250823.0,2310554520250720.0,2310554520250621.0,3253409.0,1252309.0,1252109.0,,2251306.0,4,3.0,3.0,6.0,4.0,5.0,,1.0,3,2,10583,10385,1300.0,400.0,1,-8.8,-7.1,-14.2,-7.2,S,1.0,,2.0,2.0,1.0,2.0,3.0,3.0,1.0,0,,,,,1,犬塚　悠治郎氏,6.0,0,3.0,5.0,2.0,3.0,6.0,7.0,9.7,32.3,2,,3132112231332322,162.0,,,152.0,162.0,729.0,-0.1,20.0,12.0,10610,48,3.0,0,A2,,000009,2,20251101,,宇治田原優駿ステーブル,A,3,,20251122,08_4_5_09
8,25,4,5,9,5,23104011,トモジャプレジール,37.0,0.5,0.2,0.0,0.0,0.0,37.7,2,1.0,3.0,2.0,19.6,7,3.6,7,,,,,3.0,2.0,,3.0,6.0,24.0,50.0,5.1,-3.5,3,3,9.2,139,11.0,1.0,15.0,,,国分優作,560,,大根田裕之,栗東,2310401120251101.0,2310401120251013.0,2310401120250628.0,2310401120250608.0,,,8253503.0,10252102.0,9253205.0,,5,5.0,4.0,,,,6.0,1.0,2,,10545,10345,726.0,400.0,1,-18.8,-11.2,-13.5,-3.6,S,6.0,6.0,2.0,5.0,3.0,2.0,7.0,9.0,1.0,0,,,,,1,吉冨　学氏,5.0,0,7.0,5.0,6.0,8.0,5.0,4.0,3.7,16.3,2,,3222222222222222,,,,488.0,,,0.0,0.0,1.0,10545,42,4.0,0,A3,,001000,3,20250917,,グリーンファーム,B,5,,20251122,08_4_5_09
8,25,4,5,9,6,23103171,プレダトゥール,35.0,1.4,2.0,0.0,0.0,0.0,38.4,2,5.0,3.0,7.0,6.4,3,1.7,3,,,2.0,1.0,2.0,4.0,6.0,21.0,17.0,16.0,280.0,8.2,13.4,3,3,23.8,140,10.0,2.0,15.0,,,亀田温心,560,,北出成人,栗東,2310317120250928.0,,,,,9254905.0,,,,,6,4.0,6.0,3.0,3.0,3.0,4.0,,2,,10596,10388,750.0,400.0,1,-27.6,-8.8,-10.0,-5.0,S,8.0,12.0,2.0,7.0,5.0,2.0,5.0,6.0,2.0,3,,,,,1,tWEt@[@@@@@@@@@@,1.0,0,6.0,1.0,8.0,5.0,3.0,6.0,11.1,36.2,2,,3222222222222222,,,,,,,0.0,0.0,1.0,10596,38,6.0,0,,,001000,1,20251028,25.0,ワコーファーム（アカデミー牧場内）,D,5,,20251122,08_4_5_09
8,25,4,5,9,7,23106197,フレンドモナコ,30.0,0.2,-1.0,0.0,0.0,0.0,29.2,2,1.0,3.0,8.0,34.6,9,5.7,9,,,,,,,,1.0,,3.0,2.0,-11.2,-10.6,3,3,3.6,116,24.0,3.0,6.0,,,小崎綾也,560,,南田美知雄,美浦,2310619720250920.0,2310619720250831.0,2310619720250809.0,2310619720250802.0,2310619720250712.0,6254609.0,7254411.0,7253503.0,4252303.0,3252505.0,7,,,,,,,,2,,10572,10305,635.0,400.0,1,-14.8,-5.3,-19.6,-3.0,S,4.0,4.0,4.0,3.0,1.0,4.0,9.0,11.0,3.0,0,,,,,1,横尾　晴人氏,5.0,0,8.0,5.0,3.0,2.0,9.0,3.0,1.4,6.8,3,,2223333231333233,162.0,,,162.0,,,0.1,0.0,1.0,30113,29,,0,B1,,000001,1,20251106,16.0,有限会社高橋トレーニングセンター,D,8,,20251122,08_4_5_09
8,25,4,5,9,8,23101174,ドルチェミスト,31.8,1.1,1.3,0.0,0.0,0.0,34.2,1,5.0,3.0,12.0,8.7,6,2.1,6,,,1.0,1.0,2.0,2.0,2.0,14.0,15.0,30.0,147.0,8.5,4.5,2,3,18.4,215,23.0,3.0,6.0,,,岩田望来,550,,小栗実,栗東,2310117420250823.0,2310117420250810.0,,,,1252109.0,1251605.0,,,,8,7.0,,4.0,6.0,6.0,3.0,1.0,2,,10594,10503,750.0,400.0,1,-21.0,-8.1,-13.4,-2.3,S,7.0,8.0,2.0,6.0,3.0,4.0,6.0,7.0,5.0,1,,,,,2,ゴドルフィン,1.0,0,2.0,5.0,7.0,4.0,4.0,1.0,8.3,29.4,2,,2322212221222222,162.0,,,162.0,,,0.0,0.0,2.0,10590,59,1.0,0,A1,1.0,000001,1,20251101,21.0,ダーレー・ジャパン岡山,A,3,,20251122,08_4_5_09
8,25,4,5,9,9,23109161,エイシンディアマン,25.0,0.2,0.0,0.0,0.0,0.0,25.2,2,1.0,3.0,17.0,31.9,8,5.3,8,,,,,,,,1.0,1.0,2.0,8.0,-10.1,-10.0,3,4,3.6,102,10.0,2.0,18.0,,,高倉稜,550,,中尾秀正,栗東,2310916120250719.0,2310916120250706.0,2310916120250629.0,,,10252709.0,10252401.0,10252205.0,,,8,,,,,,,,2,,10550,10379,810.0,400.0,1,-8.6,-10.7,-18.4,-2.3,S,2.0,,3.0,1.0,,3.0,8.0,11.0,2.0,4,,,,,2,hi@@@@@@@@@@@@@@@@,6.0,0,9.0,5.0,1.0,7.0,8.0,2.0,1.4,6.8,2,,2222222222222222,,,,37.0,131.0,,0.0,0.0,1.0,10550,26,,0,A4,1.0,010000,1,20251017,36.0,ＥＩＳＨＩＮ　ＳＴＡＢＬＥ,B,8,,20251122,08_4_5_09
8,25,4,5,10,1,21105788,バロネッサ,52.5,0.2,0.0,0.0,0.0,0.0,52.7,3,2.0,3.0,20.0,39.1,13,8.0,13,,,,,,,,1.0,1.0,2.0,6.0,-11.2,-7.4,3,3,3.6,198,23.0,2.0,9.0,,,吉村誠之助,560,,田中博康,美浦,2110578820250628.0,2110578820250601.0,2110578820250406.0,2110578820250201.0,2110578820241116.0,3252111.0,,6253410.0,8251111.0,8246508.0,1,,,,,,,,2,2,10636,10471,3530.0,1500.0,3,-9.6,12.0,-11.8,-7.1,H,4.0,4.0,2.0,6.0,4.0,2.0,15.0,27.0,2.0,4,,,,,2,Lbgt@[@@@@@@@@@@,2.0,0,7.0,5.0,2.0,4.0,13.0,15.0,1.4,6.8,3,,2222332112222233,162.0,,,215.0,87.0,162.0,-0.3,8.0,1.0,70234,46,,0,B1,1.0,010001,1,20251101,21.0,ノーザンファーム天栄,A,1,,20251122,08_4_5_10
8,25,4,5,10,2,21105433,アクアヴァーナル,61.1,1.9,3.0,0.0,0.0,0.0,66.0,2,2.0,3.0,2.0,4.6,2,1.7,2,1.0,3.0,,,1.0,18.0,19.0,15.0,9.0,13.0,460.0,17.4,13.4,3,2,31.4,281,11.0,1.0,8.0,,,坂井瑠星,560,,四位洋文,栗東,2110543320251102.0,2110543320250621.0,2110543320250518.0,2110543320250419.0,2110543320250323.0,,9253510.0,8252809.0,9252707.0,9251807.0,1,2.0,2.0,1.0,2.0,2.0,1.0,,1,,10583,10493,5407.0,1500.0,3,-18.5,14.4,-5.2,-1.0,H,6.0,6.0,2.0,3.0,1.0,3.0,2.0,2.0,2.0,0,3.0,,,,2,吉田　勝己氏,1.0,0,1.0,3.0,8.0,2.0,7.0,2.0,15.8,45.2,2,,2223322222332212,162.0,136.0,,45.0,812.0,153.0,0.0,21.0,1.0,10522,52,6.0,0,,,000009,2,20251009,,ノーザンファームしがらき,A,1,,20251122,08_4_5_10
8,25,4,5,10,3,21105639,ダノンホイットニー,56.0,1.1,0.5,0.0,0.0,0.0,57.6,2,2.0,3.0,5.0,8.9,4,2.6,4,,,,1.0,2.0,2.0,3.0,7.0,9.0,34.0,113.0,3.3,1.3,3,3,18.4,182,2.0,3.0,9.0,,,Ｃ．ルメール,560,,大竹正博,美浦,2110563920251011.0,2110563920250601.0,2110563920250215.0,2110563920241123.0,2110563920240811.0,5254309.0,,5251509.0,5245707.0,4243207.0,2,,,6.0,4.0,6.0,6.0,,2,,70234,10411,3861.0,1500.0,3,-33.7,10.4,-2.9,-5.4,H,15.0,18.0,2.0,15.0,9.0,4.0,3.0,3.0,4.0,0,3.0,,,,2,_mbNX@@@@@@@@@@@@@@,6.0,0,11.0,5.0,15.0,8.0,6.0,12.0,8.3,29.4,3,,2113333232322233,162.0,136.0,,301.0,215.0,343.0,0.0,0.0,1.0,10617,48,8.0,0,,,001009,1,20251101,21.0,ノーザンファーム天栄,A,2,,20251122,08_4_5_10
8,25,4,5,10,4,21106193,ウイントレメンデス,61.0,0.7,0.0,0.0,0.0,0.0,61.7,3,2.0,3.0,6.0,11.2,5,2.8,5,1.0,,2.0,,,6.0,5.0,6.0,5.0,30.0,113.0,-1.8,0.1,3,3,11.7,181,3.0,2.0,9.0,,,武豊,580,,長谷川浩大,栗東,2110619320251004.0,2110619320250906.0,2110619320250406.0,2110619320250223.0,2110619320250112.0,8253108.0,1252509.0,9252406.0,5251806.0,6251407.0,2,4.0,3.0,,,,,,2,,10355,10482,4402.0,1500.0,3,-14.3,10.5,-6.1,-5.4,H,8.0,7.0,3.0,9.0,5.0,5.0,10.0,16.0,5.0,0,,,,,1,EC@@@@@@@@@@@@@@@@,3.0,0,12.0,1.0,5.0,7.0,9.0,11.0,4.9,18.1,2,,2322223221333223,162.0,136.0,,488.0,182.0,465.0,-0.1,0.0,1.0,10355,46,,0,,,011000,1,20251024,29.0,ワコーファーム（アカデミー牧場内）,D,1,,20251122,08_4_5_10
8,25,4,5,10,5,22104645,ダノンシーマ,62.0,3.1,2.9,0.0,0.0,0.0,68.0,2,2.0,5.0,7.0,3.1,1,1.5,1,2.0,2.0,,1.0,,24.0,22.0,7.0,5.0,12.0,634.0,15.5,14.7,1,3,52.5,263,10.0,2.0,9.0,,,川田将雅,560,,中内田充正,栗東,2210464520250928.0,2210464520250614.0,2210464520250405.0,2210464520250222.0,2210464520241207.0,9254909.0,9253308.0,9252309.0,5251709.0,8247307.0,3,1.0,1.0,2.0,1.0,1.0,2.0,,2,,10512,10446,4274.0,1500.0,3,-30.6,7.8,1.7,-2.2,H,14.0,16.0,2.0,13.0,8.0,3.0,1.0,,3.0,2,3.0,,,,1,_mbNX@@@@@@@@@@@@@@,6.0,0,2.0,4.0,14.0,13.0,1.0,4.0,30.6,66.6,2,,2333322222322222,162.0,,,385.0,84.0,71.0,0.0,17.0,1.0,10591,63,4.0,0,,,001009,1,20251024,29.0,ノーザンファームしがらき,A,1,,20251122,08_4_5_10
8,25,4,5,10,6,20103111,アスターブジエ,58.0,0.2,0.0,0.0,0.0,0.0,58.2,4,2.0,3.0,2.0,34.0,11,7.1,11,,,,,2.0,2.0,,3.0,3.0,11.0,19.0,-6.9,-4.6,3,3,3.6,144,22.0,2.0,9.0,,,西村淳也,580,,中竹和也,栗東,2010311120251102.0,2010311120250907.0,2010311120250621.0,2010311120250601.0,2010311120250511.0,,1252611.0,9253510.0,,8252609.0,3,7.0,5.0,,,,,,2,3,10591,10348,4993.0,1500.0,3,-35.0,8.7,-1.7,-10.7,H,16.0,21.0,2.0,16.0,13.0,2.0,7.0,13.0,3.0,0,3.0,,,,1,加藤　千豊氏,7.0,0,16.0,5.0,16.0,12.0,4.0,16.0,1.4,6.8,2,,2333121222331223,,,,150.0,194.0,321.0,-1.3,30.0,1.0,10436,39,,0,,,000009,2,20251016,,大山ヒルズ,A,7,,20251122,08_4_5_10
8,25,4,5,10,7,20105642,レミージュ,59.0,1.5,2.0,0.0,0.0,0.0,62.5,3,2.0,3.0,4.0,8.1,3,2.4,3,,,,2.0,3.0,7.0,12.0,12.0,11.0,27.0,190.0,10.6,10.6,1,2,24.5,255,23.0,3.0,6.0,,,北村友一,560,,井上智史,栗東,2010564220251019.0,2010564220250921.0,2010564220250628.0,2010564220250316.0,2010564220250215.0,4254211.0,9254710.0,3252109.0,6252609.0,10251710.0,4,3.0,4.0,3.0,3.0,3.0,3.0,,1,,10522,10523,5919.0,1500.0,3,-11.1,9.1,-1.6,-6.5,H,3.0,3.0,3.0,8.0,4.0,4.0,6.0,11.0,5.0,3,,,,,2,ノースヒルズ,8.0,0,4.0,5.0,4.0,11.0,3.0,14.0,11.4,36.1,2,,3323232231332322,162.0,,,71.0,185.0,162.0,0.0,21.0,1.0,10547,67,2.0,0,,,000009,1,20251105,17.0,大山ヒルズ,A,3,,20251122,08_4_5_10
8,25,4,5,10,8,20105206,ウインルーティン,53.0,0.7,0.3,0.0,0.0,0.0,54.0,1,2.0,3.0,8.0,14.2,8,3.4,8,,,1.0,,2.0,3.0,,3.0,3.0,14.0,129.0,1.9,1.2,3,3,11.4,242,22.0,3.0,9.0,,3,松山弘平,580,,長谷川浩大,栗東,2010520620250921.0,2010520620250111.0,2010520620240106.0,2010520620231210.0,2010520620230930.0,9254710.0,6251311.0,8241110.0,9235408.0,9234807.0,4,,,,,,,1.0,1,,10546,10482,4746.0,1500.0,3,-20.7,9.7,-6.0,-0.5,H,5.0,5.0,3.0,4.0,2.0,4.0,4.0,6.0,4.0,1,3.0,,,,1,EC@@@@@@@@@@@@@@@@,3.0,0,5.0,5.0,10.0,10.0,8.0,1.0,4.7,19.5,2,,2222122222113333,,,,360.0,182.0,474.0,0.0,23.0,1.0,10605,68,1.0,0,A2,,000001,1,20251023,30.0,チャンピオンヒルズ,A,1,,20251122,08_4_5_10
8,25,4,5,10,9,20103713,タイセイフェリーク,57.0,0.2,0.0,0.0,0.0,0.0,57.2,4,6.0,3.0,2.0,46.9,14,9.5,14,,,,,1.0,1.0,1.0,,,10.0,12.0,-6.9,-10.5,3,3,3.6,176,4.0,2.0,9.0,,,団野大成,560,,田中克典,栗東,2010371320251102.0,2010371320250921.0,2010371320250830.0,2010371320250615.0,2010371320250511.0,,9254710.0,4253311.0,5253410.0,8252609.0,5,,,,,,,,1,,10600,10489,7588.0,1500.0,3,-23.7,11.1,-7.1,-5.9,H,12.0,14.0,2.0,12.0,8.0,2.0,11.0,17.0,2.0,0,,,,,2,田中　成奉氏,6.0,0,13.0,5.0,12.0,5.0,10.0,13.0,1.4,6.8,2,,3323232221323333,,,,151.0,734.0,384.0,-0.1,20.0,1.0,10574,39,,0,,,000009,2,20251018,,ノーザンファームしがらき,A,3,,20251122,08_4_5_10
8,25,4,5,10,10,21105066,レッドテリオス,54.1,0.7,1.6,0.0,0.0,0.0,56.4,3,2.0,3.0,32.0,14.1,7,3.4,7,1.0,,1.0,,2.0,5.0,3.0,6.0,8.0,27.0,170.0,8.0,9.4,3,3,11.4,197,3.0,2.0,9.0,,,Ｔ．マーカン,580,,古賀慎明,美浦,2110506620250406.0,2110506620250308.0,2110506620250112.0,2110506620241221.0,2110506620240929.0,6253409.0,6252309.0,6251407.0,6245709.0,6244907.0,5,,,4.0,,4.0,4.0,,2,,70354,10389,4883.0,1500.0,3,-23.4,5.7,-2.1,-5.2,H,11.0,13.0,3.0,14.0,8.0,5.0,5.0,10.0,4.0,4,3.0,,,,1,z[X[VO@@@@@@@@@,5.0,0,8.0,5.0,11.0,15.0,5.0,10.0,4.7,19.5,3,,2323222222332223,162.0,,,162.0,474.0,,-0.4,9.0,1.0,10617,57,5.0,0,A4,3.0,001009,1,20251031,22.0,山元トレーニングセンター,A,6,,20251122,08_4_5_10
8,25,4,5,10,11,19104126,ミアステラ,45.0,0.1,-1.0,0.0,0.0,0.0,44.1,2,2.0,3.0,27.0,69.7,15,13.5,15,,,,,,,,,,,,-11.8,-14.3,3,3,1.8,173,22.0,2.0,9.0,,,国分優作,580,,大根田裕之,栗東,1910412620250511.0,1910412620250412.0,1910412620250329.0,1910412620250302.0,1910412620240915.0,8252609.0,9252509.0,9252112.0,9251209.0,7243409.0,6,,,,,,,,2,2,10545,10345,3629.0,1500.0,3,-5.9,6.2,-25.5,-1.7,H,1.0,,2.0,2.0,1.0,2.0,16.0,32.0,1.0,4,3.0,,,,3,奥　裕嗣氏,9.0,0,14.0,5.0,1.0,14.0,16.0,3.0,0.7,3.6,2,,2112112221321223,162.0,,,62.0,153.0,101.0,0.0,4.0,23.0,10419,35,,0,,7.0,000019,1,20251024,29.0,グリーンファーム,B,5,,20251122,08_4_5_10
8,25,4,5,10,12,21105438,スピードリッチ,57.1,0.7,0.7,0.0,0.0,0.0,58.5,2,2.0,3.0,5.0,15.1,9,3.6,9,,,,,2.0,2.0,5.0,5.0,9.0,30.0,105.0,0.7,7.3,3,3,12.3,262,24.0,2.0,9.0,,,藤岡佑介,580,,藤岡健一,栗東,2110543820251013.0,2110543820250823.0,2110543820250726.0,2110543820250503.0,2110543820250412.0,5254510.0,1252111.0,1251110.0,5252308.0,9252509.0,6,6.0,,5.0,6.0,5.0,,1.0,1,,10508,10372,6181.0,1500.0,3,-26.6,16.7,-11.2,-4.5,H,13.0,14.0,4.0,10.0,6.0,2.0,13.0,21.0,1.0,0,3.0,,,,1,宇田　豊氏,5.0,0,3.0,5.0,13.0,1.0,12.0,8.0,5.2,21.7,2,,2223132122332233,162.0,,,364.0,488.0,465.0,0.0,0.0,1.0,10590,66,3.0,0,A1,,000009,1,20251104,18.0,ノーザンファームしがらき,A,5,,20251122,08_4_5_10
8,25,4,5,10,13,21106635,インザモーメント,50.0,0.4,-1.0,0.0,0.0,0.0,49.4,2,2.0,5.0,24.0,20.8,10,4.7,10,,,1.0,1.0,1.0,1.0,1.0,3.0,3.0,12.0,68.0,-5.8,-16.6,3,3,6.4,170,10.0,1.0,29.0,,,岩田望来,580,,田中克典,栗東,2110663520250531.0,2110663520250427.0,2110663520250309.0,2110663520250202.0,2110663520250106.0,,8252210.0,6252409.0,8251210.0,7251210.0,7,,,,,,,,1,3,10594,10489,5494.0,1500.0,3,-16.6,0.1,-0.8,-4.9,H,7.0,6.0,4.0,11.0,7.0,4.0,12.0,18.0,5.0,3,3.0,,,,1,前田　幸大氏,,0,15.0,2.0,6.0,16.0,2.0,9.0,2.5,11.4,2,,1112112223321133,162.0,,,340.0,162.0,87.0,0.2,0.0,12.0,10594,46,,0,,1.0,100000,1,20251003,50.0,大山ヒルズ,A,3,,20251122,08_4_5_10
8,25,4,5,10,14,20106667,サトノクローク,54.0,0.2,0.0,0.0,0.0,0.0,54.2,3,2.0,3.0,6.0,38.5,12,7.9,12,,,,,,1.0,,,,5.0,18.0,-8.5,-11.2,3,3,3.5,193,3.0,3.0,9.0,,,幸英明,580,,橋口慎介,栗東,2010666720251005.0,2010666720250802.0,2010666720250628.0,2010666720250420.0,2010666720250302.0,8253209.0,1251311.0,3252111.0,6253812.0,,7,,,,,,,,1,,10419,10463,6843.0,1500.0,3,-17.5,10.8,-9.9,-3.0,H,10.0,9.0,2.0,7.0,4.0,3.0,8.0,14.0,1.0,0,3.0,,,,1,里見　治氏,4.0,0,10.0,5.0,7.0,6.0,11.0,6.0,1.3,6.8,2,,2223222222321223,162.0,136.0,,218.0,889.0,465.0,0.0,0.0,1.0,10578,45,,0,,,000009,1,20251101,21.0,吉澤ステーブルＷＥＳＴ,B,5,,20251122,08_4_5_10
8,25,4,5,10,15,21105559,ギャンブルルーム,57.3,0.8,0.4,0.0,0.0,0.0,58.5,2,2.0,3.0,2.0,12.2,6,3.0,6,,,,,3.0,3.0,4.0,6.0,9.0,38.0,159.0,3.8,-0.1,3,3,13.5,200,3.0,3.0,9.0,,,Ｃ．デムーロ,580,,大久保龍志,栗東,2110555920251102.0,2110555920250615.0,2110555920250426.0,2110555920250330.0,2110555920250208.0,,5253410.0,8252110.0,9252210.0,5251311.0,8,5.0,6.0,,5.0,,5.0,1.0,2,3,70298,10368,5368.0,1500.0,3,-19.1,14.2,-13.6,-3.5,H,9.0,8.0,4.0,5.0,3.0,5.0,9.0,16.0,4.0,0,3.0,,,,1,Tf[[VO@@@@@@@@@@,6.0,0,6.0,5.0,9.0,3.0,14.0,7.0,6.0,22.5,2,,2323222221333323,,,,101.0,734.0,,0.0,0.0,1.0,10438,50,7.0,0,A3,,000001,2,20251004,,ノーザンファームしがらき,A,1,,20251122,08_4_5_10
8,25,4,5,10,16,18103507,イヤサカ,45.0,0.1,-1.0,0.0,0.0,0.0,44.1,2,2.0,3.0,4.0,77.1,16,14.8,16,,,,,,,,,,1.0,,-11.2,-10.6,3,4,1.8,197,2.0,2.0,6.0,,,田口貫太,560,,天間昭一,美浦,1810350720251019.0,1810350720250914.0,1810350720250830.0,1810350720250621.0,1810350720250511.0,4254211.0,6254410.0,4253311.0,9253510.0,8252609.0,8,,,,,,,,1,,10628,10400,4993.0,1120.0,3,-10.5,10.3,-21.7,-2.2,H,2.0,,3.0,1.0,,4.0,14.0,26.0,3.0,0,3.0,,,,2,岡田　壮史氏,1.0,5,8.0,5.0,3.0,9.0,15.0,5.0,0.7,3.6,3,,2113322222322222,162.0,136.0,,360.0,218.0,343.0,0.2,0.0,12.0,10375,43,,0,B2,,000001,4,20250808,,松風馬事センター,C,8,,20251122,08_4_5_10
8,25,4,5,11,1,20102688,サーマルソアリング,66.0,0.2,-1.0,0.0,0.0,0.0,65.2,3,2.0,3.0,3.0,38.3,11,7.7,11,,,,,,1.0,,,1.0,7.0,8.0,-11.3,-12.2,3,3,3.4,148,11.0,1.0,26.0,,,吉村誠之助,550,,藤原英昭,栗東,2010268820251026.0,2010268820251012.0,2010268820250713.0,2010268820250322.0,2010268820250202.0,8253910.0,8253411.0,10252611.0,9251710.0,10251411.0,1,6.0,4.0,,,,,,2,1,10636,10364,7046.0,2400.0,9,-9.2,15.0,1.6,-3.5,H,8.0,12.0,2.0,7.0,7.0,4.0,10.0,10.0,3.0,0,,,,,2,Lbgt@[@@@@@@@@@@,2.0,0,15.0,5.0,11.0,4.0,7.0,6.0,1.3,6.7,2,,2323222222223322,,,,173.0,398.0,209.0,-0.4,12.0,1.0,10522,30,,0,,,000001,3,20250917,,ノーザンファームしがらき,A,3,,20251122,08_4_5_11
